tweet	label
ለህልም እንዴት ጥሩ ነው?  አሁንም ስለእናንተ አልመኝ.  የተረሳዎትን መልሶ ለመመለስ የድሮ ትውስታዎችን ያስወግዱ.  በመጨረሻም ተመልሶ የማይመለስ ደስታ ነግራችሁኛል.  እስካልነካው…	positive
ጆየ የዚህን ገመድ ጥቅም እና አጠቃቀሙን ብታስረዳኝ ኖሮ ጂም መሄድ አላቆምም ነበር	neutral
ይሄን ይመስላል	neutral
Hahahaha የአዲስ አበባ ክለቦች ጥሩ ላይ ነው ያሉት ??	neutral
በሚቀጥለው ዓመት እሞታለሁ ፡፡	negative
እያለ እሱ ቢታበይም ሰው አምላክ አይደለም ሁሉንም አያውቅም ሁሉንም አያይም። **** ትናንት የመረቅኻት ዛሬ የረገምኻት፣ በነማን ሃሳብ ነው ምድሪቱን ያወቅኻት? **** ከዝብርቅርቅ አለ…	neutral
የቱ ጋ  ስለብሄሮች ባልከው መልክ ተነግሯል? የህወሃት ወይም የኦነግ ጭፍን አይን ያወጣ ክስ ካልሆነ በተቀር! አሁን  ክርክር ይሆናል ምርጫ ስለሆነ።ያኔ ዝም ብሎ መለደፍ አይቻልም። ለምን…	negative
ሁሴና ይኸ ሁሉ ጩኸት እኮ የእናዉቅላችሁዋለን አባዜ ነዉ። ባይገርምህ ህዝቡን አያዉቁትም።  ፨እነሱን ተዋቸዉና ቀጣይ ሳምንት ገና እማይደል?? በል ከቤት እንዳትቀር?   ይኸ ነዉ እን…	negative
አብንን ከምርጫው ብታስገባው የተሻለ ውድድር እናይ ነበር	positive
የቤኒሻንጉል ጉሙዝ ክልል ወደ መሃል ሀገር በሚወስዱ መንገዶች በሚፈፀሙ ጥቃቶች ዜጎች ከቦታ ቦታ የመንቀሳቀስ ሕገ-መንግሥታዊ መብት ተነፍገዋል፤ ሥጋት ውስጥ ወድቀዋል፤ በመንግሥት ላ…	negative
የአጋንንት አለቃ ፣ በእሷ ላይየሚነሱት ሁሉ ነፍሳት ያወግዛቸዋል። በአስሦስቱአጋንንት ስም ነፍስህን በገሃነ እሳት ነበልባልውስጥ ለዘለአለም ሥቃይ ብትኮንንይህን…	negative
ጅማ_ዩንቨርስቲ በወለጋ ና ገጂ ላይ የተከፈተውን መጠነ ስፊ በአየር የታገዘ ጭፍጨፋ በመቃዉም ስልፍ ወጥተዋል	positive
ፍትህ በቤተ ጉራጌ ለተፈናቀሉት የመስቃን ቤተሰቦች	neutral
የአትሌት ሀይሌ ገ/ስላሴ ንብረት የሆነው ማራቶን ሞተርስ ይሄን አይነት ሀዩንዳይ መኪና እዚሁ ኢትዮጵያ ውስጥ ገጣጥሞ ለገበያ አቅርቦታል! ሀይሌ ኢትዮጵያ በገቢ ንግድ ለመኪና የምታወጣ…	neutral
አይጠፋውም። ሰውየው ያልጻፈበት ጉዳይ የለውም   ከኮስሞስ እስከ ኮስሞቲክስ ጸፏል። ፈለግ ፈለግ ማድረግ ነው።	positive
????የአማራ ወገንቼ ጠላቶቻችንን ሁሌም ቢያሴሩ ሊያጠፉን ቢሞክሩም እኛ ግን እናሸንፋለን ከኛጋር ያለው ሃያል ነውና ??	neutral
እኔ ቤተሰብዎን እየረገምኩ ነው ፡፡ ይህ የእርስዎ ቅጣት ነው። አሁን ለመኖር አንድ ሳምንት አለዎት። ሞት	negative
ዶ/ር አብይ ሺ-አመት ይንገስ፦ ብልህ፣ ጀግና ደፍር፣ ፈጣን ፦አንተ ለሀገራችን ምርጫ ሳትሆን የህልውናችን ጉዳይ ነህ!	positive
ለሀገሪቱ ከምትከፍለው ዋጋ ባሻገር እውነተኛ ክርስቲያን በመሆንህ ብቻ መከራን ልትቀበል ግድ ሆኖብሃል ነገር ግን ጽና! የምታምነው አምላክ ድልን ይሰጥሀል! መል…	neutral
ወለጋ ህዝብ ላይ የተደረገ የለው ግፍ መቃወምና መወገዝ አለብን ፡፡የሐረመኔ አሥተሳሳብ የየዘ መንግሥት ሀገር መምራት ቀርቶ ቤተሰበሰቡ  መምራት አይችልም  ፡፡	neutral
በጣም ልብ የሚነካ ታሪክ! ለሀገርና ለህዝብ የተከፈለ ከባድ መስዋዕትነት!	neutral
ሚኒስትር ዶክተር አብይ አህመድ በሰላም ወደ ቤተ መንግሥት ተመልሰዋል።	positive
?? ይቺን ቅዱስ ቀን መዝግበህ ያዛት ባይ ነኝ	positive
፡  ፖሊስ ሜዳ ሳይክል [ከፍ ሲል መኪና] ሞከርን  2 ፡  ሚኒስትሪና ማትሪክን ሰቅለን ፎቶ ተስፋዬ ግድግዳ ላይ ለመሰቀል የተጋን 3 ፡  አምቡካ፣ የ እንጨ…	neutral
ኦ ማይ ጋድ አሁን አስታወስኩት ይሄን ጉዴን አባ ተማም ቢሰሙ ይረግሙኛል	positive
መስኮት ይከፍታል እንዴ? ዝጋው!  አልዘጋውም!  ኧረ የመስኮት አምላክ ይኼን የዘመናት ንትርክ በ2020 እባክህ ቋጨው	neutral
አስገራሚ መገለጫ ለማ መገርሳ የተቃወሙትን የአብይ ብልፅግና አስመልክተው የተሰጠው አዲስ መረጃ	negative
ለምን አበዱ ምን መደረግ አለበት የሚል የሠከነ ነገር ጠፋና ጨርግዷቸውውው። ከዛስ ከአገር ልትጨረግዳቸው? የወጣት ቁጣ ይጨረግድሀል።	negative
በውጤት ማጣት ምክንያት እየተሰቃየ ያለው ወላይታ ድቻ አሰልጣኝ ገ/ክርስቶስ ቢራራና አሰናበተ	negative
✌️አይኔም ቢለኝ እኔም አመነኩት ለማየት ነው የተፈጠርኩት	neutral
ደህና አድራችሁ ነው አይቀድምም?????	neutral
የባህርዳርን እና የጎንደርን ጥፉት ወደ መቀሌ። እናንተ ባለ ስልጣናት አታሳቡ፣ ህዝቡን እንደ ዱርየ ለመሸዎድ ሱስ አይሁንባቹህ።   የአርማጭሆ ችግር የናንተው የአሳማነት እና የጎጥ መድሎ ውጤት ነው። አለቀ።	negative
ወዳጄ አንተ ምን አለብህ... ሚስማርህን ቅመህ ነው.... እኛ ደሞ ኑሮ እየቃመን ነው!	negative
መንግስት ሆይ ተቀበልና ተግብር እነሆ ህጻናት ይናገራሉ።	positive
የኢትዮጵያ ፖለቲካ በደመነብስ በሚሄዱ ፖለቲከኞች ተሞልቷል  አማራ ባለቤቱን ከቤቱ አስቀምጦ ፣ ከአማራ የተወለዱ ቆንጅየ ልጆቹን በእቅፉ ይዞ  መድረክ…	negative
ምን ባንድ እርምጃ ይጀመራል አሉ ዋናው DM ማድረጉ ነው። ካልሆነም የወዳጅ መልክትሽን ሸርተት አድርጊና ጉዱን አፍይው	neutral
ሬድዋን ሁሤንም ተመልሦ ወደ ሥልጣን! • አይ ጲጲ!	neutral
አውቆ የተኛን ቢቀሰቅሱት አይሰማም ነው ነገራችሁ	neutral
እዚሁ ትዊተር ላይ ተዋውቃችሁ አዛ ስታረጉን የቆያችሁ ስትጣሉ ንገሩን እንጂ.... እኛም ያኔ ብዙ ላይክ አባክነናልና መጨረሻውን ማወቅ ይገባናል!	neutral
እኔም እንዳዛው ነገር ነኝ ግን የኢትዮጵያ ብልጽግና ፓርቲ መሆን ነበረበት ባይ ነኝ ለምን ካልሽ ወደ ክልል ሲወርድ እኮ ዘርውስጥ መግባቱ ግድ…	neutral
ማነን: ስንት በርሀብ እየሞተ ባለባት ሀገር ስለ ጦርነት የምናወራው: እስቲ አንተ አገርህ ላይ በሰላም መኖራችን ሳናቅ ማስፈታት…	negative
ልሙጦቹ ... ደግሞ ምን ይደረግላችሁ በበአሉ?	neutral
ከኔ ይልቅ ዘመዶችህን ብትጠይቃቸው በደንብ ይነግሩሃል፤ የወጋ ቢረሳ . . .????	negative
መፋቂያ እና ልምጭ ይሆናል ያለው እሱ ነው?	neutral
እንኮን አብሮ አደረሰን አሜን ????❤️	positive
ስንት ምስኪን ነበር ያኔ:: አንዱ ሲኒየር ነን ካፌ ላድርጋችሁ ብሎን ስንት ምግብ አዘን አብሮ የበላውን ክፈሉ ብሎን ጠፍቷል	neutral
she do be kinda ህሊናዎን ይማርካሉ ፡፡  የክፉ ጩኸት ጫጫታ እንደሚሰማህ ከነፍስዎ ጥልቅ ባሕር ደም ይወጣል ፡፡  እርስዎ የሚያደርጉትን እናውቃለን ፣ እናም የመጨረሻውን ዋጋ እና ቅ…	neutral
አሁን እኛ ጋር -26  feel like -38 የሚገርም ብርድ ነዉ	neutral
የአሥራት ወዳጅ የሆኑ ስማቸው እንዲጠቀስ ያልፈለጉ ግለሰብ ለአሥራት ሚዲያ 50 ሺ ብር ገቢ አድርገዋል።  ከልብ እናመሰግናለን።	positive
የአልዛይመር በሽታ ህሙማን ማህበር ጠቅላላ ጉባኤ የመርሳት በሽታ የለም! ብሎ አፀደቀ አገላለፅ ጠላሁ ??????	negative
ያልከውን እና ብለህ የነበረው ነው ያልኩት፡፡	neutral
በኢትዮጵያ ጥቅም ላይ የዋለ	positive
እናንተ ግን ትልቁ ሰይጣን ያለው ደባርቅ ነው ትሉ ነበር? ሃ ሃ	negative
የህወሓት ተላላኪዎች ነበርን ያሉ የPP ሰዎች ህወሓት የስራ ልምድ ሳይሰጣቸው እንዴት Donald Trump ቀጠራቸው? ሽግ ወ	negative
አንዱ የዞረበት በultrasound የተረጋገጠ የፆታ ማረጋገጫ እንደሚጠይቅ እንጠብቃለን ??????	neutral
ኢራን ምን ያህል ጠንካራ ናት?	neutral
የዩኒቨርሲቲዎች አለመረጋጋት በኢትዮጵያ	negative
ውትፍ ነቃይ አሪፍ ስም ነው የሰጠኻው ይሄ የራሱን profile ለመገንባት ይሯሯጣል ውሸት ይዞ	neutral
የማይቀር ሞት የፍጻሜው ዘመን መምጣት እና የአ apocalypse ፈረሰኞች ብቻ ናቸው	neutral
የአማራ ክልል እና የመጅሊስ የድብብቆሽ ጨዋታ በጣም እየበዛ ነው!!  የሞጣ ሙስሊሞች አሁንም ከፍተኛ ሰጋት እና አስቸኳይ እገዛ የሚፈልጉበት ሰአት። ለምን ዝምታ እንደተመረጠ አይገባንም!!	negative
“አንቺም በሀይማኖትሽ እኔም በሀይማኖቴ መኖር እንችላለን አይጠበንም ቤቴ”_ Shemendafer - Teddy Afro.	positive
እንዴ ኢትዮጵያ አገር ምድሩ ክትክታ አይደለም እንዴ...????	neutral
ሆይ ጣጣ .. ወጥቶ ማስተባበል አለበት	neutral
ባለሥልጣናት ሥራ ስለማይወዱ ስምንት ሰዓት እንኳን መሥራት እንደማይወዱ የገለጹት ጠቅላይ ሚኒስትሩ፣ ‹‹ዕድሜ ለእናንተ የውጭ ምንዛሪ ችግር ስለሌለባቸው በረባ ባልረባው ባንኮክ ይሄዳሉ፤›› ብለዋል፡፡	neutral
ከላይ ካልተሰጠህ በቀር በእኔ ላይ ምንም ስልጣን አልነበረህም ፡፡ በዚህም ምክንያት ለእናንተ አሳልፎ የሚሰጠኝ ኃጢአት ታላቅ ኃጢአት ነው ፡፡	neutral
ወይጉድ ሁሉም እንደሱ በልቶ የሚያምርበት መስሎታል	neutral
እረ ሌላ መለስ ደግሞ ከየት መጣብን ምን ጉድ ነው ግን ዘንድሮ ሃይ!	negative
በለው ጭራሽ _ግፍና በደል ሲሰራ አብሮ በመተባበር _ከሆነ ልክ ነው	negative
አምባ ይህ የአማራን ህዝብ የጥቃት ኢላማ የማድረግ የከረመ የኢትዮጵያ መንግስት የአሰራር ባህል አባዜ ዛሬም የተበደሉትን የአማራ ተማሪዎች በህግ ማስከበር ስም ለዳግም የጅምላ የዘር…	negative
ስለታገቱት ልጆች መረጃ ያለው ሰው ቢያጋራኝ ለማለት ነው።	neutral
ቤዛ ኩሉ ዓለም ዮም ተወልደ … የዓለሙ ሁሉ ቤዛ ዛሬ ተወለደ! በዓለ ልደትን በቅድስቲቱ ከተማ በላልይበላ ቤዛ ኩሉን በቤተ ጊዮርጊስ! ለዋዜማው እንኳን አደረሳችሁ!	positive
ለመምታት ሲሆን ጌታ ትዝ የሚልህ ነገር ግን...???♂️	neutral
ሂርና ላይ ፕሮግራም ተካሂዷል። በዚህም እጅግ ከፍተኛ የሆነ የሰው ቁጥር ለአመራሮች አቀባበል አድርጓል። አመራሮቹ ዛሬ ሃረር እንደሚገኙም ሰምተናል። ፕሮፌሰር መረራ ጉዲና፣ አቶ ጃዋር…	neutral
...ባስቸኳይ ወደ ሂሳቤ my Bank of America account ገቢ ተደርጉ ሪፖርት እንዲደረግልኝ አዝዘናል! አራት ነጥብ::	neutral
ቆይ frfr genome soverenity በአትዮጵያ አይሰራም እንዴ  ሰፊ የህዝብ migration ማህብሎች ነበሯት ያበዛሬ ሲታይ ክልሎች እሄን ማንጸባርቅ አይገባቸውም ልጅ ፍጹም?	neutral
ሆቴሎች የረሰፕሽን አካባቢያቸውን ጥለው እንዳይሄዱ እና ልብስ በደንብ ለብሰው እና እንግዳ መስለው የሚመጡ ሌቦችን እንዲጠነቀቁ መልእክት አስተላልፍልኝ።	neutral
ስለሰይፉ ሰፊ ሀተታ መጻፍ እፈልጋለሁ። ጋዜጦች ይቀበሉኝ ይሆን? :-)	neutral
ጉበት፣ ልብ፣ ሳንባ እና ሌሎችም የሰውነት አካላት ከለጋሾች ሰውነት ከወጡ በኋላ ወደ ታካሚው ገላ እስከሚገቡ ድረስ ያለው ቆይታቸው ጥያቄን ይፈጥርብዎታል? በዚህ ፅሁፍ መልሱን ያግ…	positive
ወንድሜ ምን ቡል ጥሩ ነው: የሀዋሳው ሀውልት ነው ወይ	neutral
የቀረን እኮ ምግብ ከህንጻ መሳሪያ መግዛት ነው ????	negative
ግዕዝ ይሽኮረመማል - በዚህ አግባብ የማህጸን :-)	neutral
እርሱ የእኛ ጀግና ጀግና ነበር ምኪሐ ጋጋረተ በረዶው ይደመሰሳል ውቸና ዝርዘእ ልቫፒ ር / ዶ	neutral
አስተያየቶች   ?? በፍፁም መነሳሳት ነበር የምንጫወተው ዘርዓይ ሙሉ (ሲዳማ ቡና)  ?? ከመሀል ሜዳ የሚመጡ ጠንካራ ኳሶችን ማቆም ስላልቻልን ዋጋ ከፍለናል ፋሲል ተካልኝ (ባህ…	neutral
እራስህን እንደ ምንድ ነው የምታየው?	neutral
ወጥ እየሰራቺሁ ገና ዘይት ጠብ ከማረጋቺሁ   Mom: በርቺ ዘይቱን ገለበጥሺው አይደል?? ?ምን ታረጊ ሰርተሺ አላመጣሺው በደንብ ደፋፊው  ያባቴ አምላክ ይድፋሽ????  እስኪ ዛሬ እናታች…	negative
ጀግና እና ሌባ  ታጋይ እና ሽፍታ ይምታታብን ዘንድሮ?	negative
ካልተዋሃች አደርጋለሁ ያልከው ጉዳይስ?	neutral
......በኢየሱስ ስም ይንበረከኩ ዘንድ፥ ምላስም ሁሉ ለእግዚአብሔር አብ ክብር ኢየሱስ ክርስቶስ ጌታ እንደ ሆነ ይመሰክር ዘንድ ነው። ✨????Philippians 2_6-11	neutral
ክቡር ፓስተር የት ነው የፈውስ አገልግሎት የምትሰጠው¿	neutral
ጠቅላይ ሚንስትር ዐቢይ በደቡብ አፍሪካ ቆይታቸው ለፕሬዝዳንት ሲሪል ራማፎሳ ኢትዮጵያውያን ተከብረው እንዲኖሩ ሕጋዊ ፈቃድ እንዲሰጣቸው ያቀረቡት ጥያቄ ተቀባይነት ማግኘቱን ይፋ አድርገዋል።ebc	positive
አሁን የፍርሃት ጊዜ አይደለም ርበነ ቅውአ ንትንዴ ይቬርሃ አትጨነቁ ምንም ክፍያ አያስፈልጓቸው ስረድ ጉርደያኪስእ ልብምጭ	positive
ይህንን ወሬ ከመተቸት በፊት የወሬውን ምንጭ ማጣራት ያስፈልጋል::	positive
ውይ ማዳላት ግን ...ግን rumor has it that የቅርብ ጓደኛው የ40 ጫቴ ጠፋኝ ይል ነበር አሉ ፎቶ ከመነሳታቸው ቀደም ብሎ...	neutral
የተማረ ይግደለኝ!  ይባል ነበር! በዛሬ ዘመን ኣባባሉ ይሰራ እንደሆን እርግጠኛ ኣይደሉም። ሃሃሃ	neutral
መረራ ሰውነቱ ብቻ ነው እንደ ግዙፍ? ይቅር በለን አንድዬ!	neutral
????????❤️❤️ ይሄ ለአንድ ምሽት በቂ ፍቅር ይመስለኛል ????	positive
‹‹ተለቀቁ ሲባል በመገናኛ ብዙኃን ከመስማታችን የተለዬ ነገር አልሰማንም፡፡›› የደንቢዶሎ ዩኒቨርሲቲ ታጋች ተማሪዎች ወላጆች	neutral
እሺ በቃ እንድል እያደረግሽኝ ነው  ወይ ጉዴ ... ????	neutral
Umm መላክዬየኔ ጌታ በሰላም ነው	neutral
??ማንም ኢትዮጵያዊ በጉጉት ያልጠበቀው የትህነግ መግለጫ በፅሁፍ ለመንገር ረጅም ስለሆነ በምስል ግን ይህንኑ ይመስላል ትንታኔ ከተመልካች እንጠብቃለን	neutral
